date,district,day_of_week,is_holiday,temperature_c,humidity_pct,customer_count,distributed_solar_mw,peak_load_mw,overload_flag
2025-07-12,Thon Buri,3,0,30.8,75,46329,7.8,174,1
2025-07-13,Bang Kapi,4,0,31.2,85,41096,3.5,190,1
2025-07-13,Bang Khen,4,0,29.8,73,37539,5,182.5,1
2025-07-13,Bang Kho Laem,4,0,30.6,56,41425,4.1,179.9,1
2025-07-13,Din Daeng,4,0,29.6,80,48053,5.4,190,1
2025-07-13,Khlong Toei,4,0,33,75,52826,4.7,190,1
2025-07-13,Lat Phrao,4,0,31.1,62,53187,4,189.9,1
2025-07-13,Phaya Thai,4,0,28.2,66,50114,1.6,190,1
2025-07-13,Thon Buri,4,0,31.9,64,39711,5.6,178,1
2025-07-14,Bang Kapi,5,0,31.3,62,56225,2.4,190,1
2025-07-14,Bang Khen,5,0,32.4,83,38559,3.5,190,1
2025-07-14,Bang Kho Laem,5,0,32.4,68,33508,3.6,183.8,1
2025-07-14,Din Daeng,5,0,28.9,65,42368,2.7,176.7,1
2025-07-14,Khlong Toei,5,0,32.6,59,57977,3.7,169.3,1
2025-07-14,Lat Phrao,5,0,31.8,65,43540,4.3,174.2,1
2025-07-14,Phaya Thai,5,0,26.6,67,48606,2.8,184.6,1
2025-07-14,Thon Buri,5,0,30.5,68,36430,7.7,172.8,1
2025-07-15,Bang Kapi,6,1,32,67,37089,7.2,180.8,1
2025-07-15,Bang Khen,6,1,34.3,60,36092,6.4,190,1
2025-07-15,Bang Kho Laem,6,1,27.4,70,60041,4,167,1
2025-07-15,Din Daeng,6,1,32.3,61,52697,6.4,164.1,1
2025-07-15,Khlong Toei,6,1,31.1,70,53582,2.8,181.2,1
2025-07-15,Lat Phrao,6,1,28.9,87,51674,4.6,179.4,1
2025-07-15,Phaya Thai,6,1,26.7,68,66986,3.2,146.2,0
2025-07-15,Thon Buri,6,1,29.8,62,31839,6.5,150.1,0
2025-07-16,Bang Kapi,0,0,29.6,60,49386,1.9,187.3,1
2025-07-16,Bang Khen,0,0,28.8,61,48971,4.3,190,1
2025-07-16,Bang Kho Laem,0,0,31.1,78,54524,5.9,190,1
2025-07-16,Din Daeng,0,0,26.3,70,55355,2.3,190,1
2025-07-16,Khlong Toei,0,0,28.7,77,34932,5,190,1
2025-07-16,Lat Phrao,0,0,26.9,71,40554,7.5,178.7,1
2025-07-16,Phaya Thai,0,0,30.8,64,48031,3.2,190,1
2025-07-16,Thon Buri,0,0,34.4,64,36728,3.9,190,1
2025-07-17,Bang Kapi,1,0,29.2,68,49041,3.6,190,1
2025-07-17,Bang Khen,1,0,31.8,65,40058,3.1,190,1
2025-07-17,Bang Kho Laem,1,0,28.5,58,33101,8.2,177.1,1
2025-07-17,Din Daeng,1,0,29.1,57,51248,4.9,190,1
2025-07-17,Khlong Toei,1,0,27.7,68,50438,1.9,179.6,1
2025-07-17,Lat Phrao,1,0,33.1,65,42325,5.1,190,1
2025-07-17,Phaya Thai,1,0,30.3,54,48820,4.4,180.2,1
2025-07-17,Thon Buri,1,0,27.4,61,31890,4.2,176.6,1
2025-07-18,Bang Kapi,2,0,29.7,75,45572,5.1,190,1
2025-07-18,Bang Khen,2,0,33.1,75,23878,2.4,190,1
2025-07-18,Bang Kho Laem,2,0,29,63,33675,1.4,190,1
2025-07-18,Din Daeng,2,0,28.6,59,46792,2.3,190,1
2025-07-18,Khlong Toei,2,0,31.9,62,47121,3,190,1
2025-07-18,Lat Phrao,2,0,29.1,70,56597,4.1,187,1
2025-07-18,Phaya Thai,2,0,27.5,57,45627,5.8,181.4,1
2025-07-18,Thon Buri,2,0,32.9,73,38528,5.1,181.7,1
2025-07-19,Bang Kapi,3,0,32.1,70,41217,4.8,190,1
2025-07-19,Bang Khen,3,0,30.9,57,42094,2.4,190,1
2025-07-19,Bang Kho Laem,3,0,30,59,46346,6.2,187.5,1
2025-07-19,Din Daeng,3,0,29,64,42822,5.1,186.7,1
2025-07-19,Khlong Toei,3,0,30.6,70,53516,3.2,190,1
2025-07-19,Lat Phrao,3,0,29.8,77,44610,5.3,190,1
2025-07-19,Phaya Thai,3,0,29.7,68,44733,5,185.2,1
2025-07-19,Thon Buri,3,0,28.4,74,33450,2.8,166.8,1
2025-07-20,Bang Kapi,4,0,27.6,60,47409,5.4,175,1
2025-07-20,Bang Khen,4,0,30.6,80,49370,4.9,190,1
2025-07-20,Bang Kho Laem,4,0,31.1,63,39060,7,190,1
2025-07-20,Din Daeng,4,0,28.4,76,47123,5,190,1
2025-07-20,Khlong Toei,4,0,27.4,67,42226,6,190,1
2025-07-20,Lat Phrao,4,0,30.4,66,56368,3,181,1
2025-07-20,Phaya Thai,4,0,29.3,68,54774,2.2,190,1
2025-07-20,Thon Buri,4,0,27.8,75,31117,6.4,190,1
2025-07-21,Bang Kapi,5,0,27.8,67,32899,7.1,181.9,1
2025-07-21,Bang Khen,5,0,28.1,70,50281,5.8,167.7,1
2025-07-21,Bang Kho Laem,5,0,32.2,56,49879,3.2,171.6,1
2025-07-21,Din Daeng,5,0,31.3,57,49172,6.6,176.4,1
2025-07-21,Khlong Toei,5,0,29.4,60,51181,5.2,180.7,1
2025-07-21,Lat Phrao,5,0,30.3,57,39208,4.9,173,1
2025-07-21,Phaya Thai,5,0,32.9,77,53147,2.6,190,1
2025-07-21,Thon Buri,5,0,29.1,60,42310,4.9,170.5,1
2025-07-22,Bang Kapi,6,0,32.5,57,47584,4.8,190,1
2025-07-22,Bang Khen,6,0,28.9,67,48799,5.1,169.2,1
2025-07-22,Bang Kho Laem,6,0,26.7,74,44213,4.2,161.9,1
2025-07-22,Din Daeng,6,0,32.8,70,43255,2.1,190,1
2025-07-22,Khlong Toei,6,0,29.2,74,35944,4.6,190,1
2025-07-22,Lat Phrao,6,0,27.4,74,51061,4.6,178.3,1
2025-07-22,Phaya Thai,6,0,31.5,54,48837,4.7,182.8,1
2025-07-22,Thon Buri,6,0,33.9,63,37794,3.6,189.9,1
2025-07-23,Bang Kapi,0,0,28,56,43374,5.3,174.1,1
2025-07-23,Bang Khen,0,0,30.5,59,43692,5.1,190,1
2025-07-23,Bang Kho Laem,0,0,26.3,71,46121,6.2,178.2,1
2025-07-23,Din Daeng,0,0,29.6,76,40172,4.9,190,1
2025-07-23,Khlong Toei,0,0,26.1,64,55651,3.1,177.7,1
2025-07-23,Lat Phrao,0,0,29.4,76,35709,4.8,163.1,1
2025-07-23,Phaya Thai,0,0,28,70,51752,5.2,190,1
2025-07-23,Thon Buri,0,0,29.9,69,27660,4.6,171.7,1
2025-07-24,Bang Kapi,1,0,29.7,65,34647,6,186.5,1
2025-07-24,Bang Khen,1,0,31.1,67,44576,8.9,190,1
2025-07-24,Bang Kho Laem,1,0,28.2,63,51337,4.8,178.2,1
2025-07-24,Din Daeng,1,0,28.3,67,49839,5.3,190,1
2025-07-24,Khlong Toei,1,0,29.6,63,51422,5.7,190,1
2025-07-24,Lat Phrao,1,0,31.7,59,44984,4.7,190,1
2025-07-24,Phaya Thai,1,0,31.9,62,47191,4.6,190,1
2025-07-24,Thon Buri,1,0,26.3,71,32398,5,171.7,1
2025-07-25,Bang Kapi,2,0,27.5,67,51775,5.7,179.8,1
2025-07-25,Bang Khen,2,0,29.3,64,46224,7.9,177.5,1
2025-07-25,Bang Kho Laem,2,0,29.9,73,42926,3.9,182.1,1
2025-07-25,Din Daeng,2,0,30,59,47865,1.8,190,1
2025-07-25,Khlong Toei,2,0,28.6,67,48444,4.6,190,1
2025-07-25,Lat Phrao,2,0,32.5,61,44094,5.4,190,1
2025-07-25,Phaya Thai,2,0,25.8,68,45080,5.7,190,1
2025-07-25,Thon Buri,2,0,31,70,52510,4.6,184.8,1
2025-07-26,Bang Kapi,3,0,31.8,73,39837,2.3,190,1
2025-07-26,Bang Khen,3,0,30,73,36809,5.1,188.4,1
2025-07-26,Bang Kho Laem,3,0,30.1,80,42637,5.4,184.4,1
2025-07-26,Din Daeng,3,0,29.7,62,46365,5.7,186.3,1
2025-07-26,Khlong Toei,3,0,30.1,69,53196,2.2,190,1
2025-07-26,Lat Phrao,3,0,28.4,60,51464,1.8,190,1
2025-07-26,Phaya Thai,3,0,27.3,72,55220,4.8,190,1
2025-07-26,Thon Buri,3,0,29.1,53,56429,5.1,165.5,1
2025-07-27,Bang Kapi,4,0,28.1,73,53524,3.8,190,1
2025-07-27,Bang Khen,4,0,30.9,64,47517,3.3,188.2,1
2025-07-27,Bang Kho Laem,4,0,30.4,74,39680,4.5,190,1
2025-07-27,Din Daeng,4,0,27,47,54809,3.2,190,1
2025-07-27,Khlong Toei,4,0,34.1,47,50035,3.2,190,1
2025-07-27,Lat Phrao,4,0,27.4,55,35053,5.2,162.9,1
2025-07-27,Phaya Thai,4,0,26.1,67,47385,2.2,174.5,1
2025-07-27,Thon Buri,4,0,29.4,59,43891,6,190,1
2025-07-28,Bang Kapi,5,0,32.7,66,49173,5.2,190,1
2025-07-28,Bang Khen,5,0,31.2,69,35859,6.5,181.1,1
2025-07-28,Bang Kho Laem,5,0,28.2,75,44925,5.1,180.5,1
2025-07-28,Din Daeng,5,0,32.2,60,49943,3.7,163.7,1
2025-07-28,Khlong Toei,5,0,31.2,54,50232,6.1,180.4,1
2025-07-28,Lat Phrao,5,0,31.8,76,48956,4.1,162.9,1
2025-07-28,Phaya Thai,5,0,30.5,73,53946,4.2,190,1
2025-07-28,Thon Buri,5,0,29.1,73,38447,4.7,176.8,1
2025-07-29,Bang Kapi,6,0,29.8,80,40316,3.1,190,1
2025-07-29,Bang Khen,6,0,31.5,66,34179,2.7,190,1
2025-07-29,Bang Kho Laem,6,0,32.1,61,34660,4.4,187.9,1
2025-07-29,Din Daeng,6,0,31.4,61,45782,3.1,190,1
2025-07-29,Khlong Toei,6,0,26.7,61,57194,3.3,172.1,1
2025-07-29,Lat Phrao,6,0,31.1,71,45313,3.8,187.7,1
2025-07-29,Phaya Thai,6,0,31.1,72,39423,4.6,190,1
2025-07-29,Thon Buri,6,0,28.8,68,32640,8.5,178.2,1
2025-07-30,Bang Kapi,0,0,28,59,50490,5,167.8,1
2025-07-30,Bang Khen,0,0,26.8,60,37773,5.6,176.6,1
2025-07-30,Bang Kho Laem,0,0,27.9,70,36753,4.1,174.7,1
2025-07-30,Din Daeng,0,0,33.7,77,51044,3.3,190,1
2025-07-30,Khlong Toei,0,0,31,74,46983,3.8,190,1
2025-07-30,Lat Phrao,0,0,27.4,69,40167,6.3,179.7,1
2025-07-30,Phaya Thai,0,0,31.1,85,39886,3.9,190,1
2025-07-30,Thon Buri,0,0,26.7,51,28307,6.6,163.4,1
2025-07-31,Bang Kapi,1,0,31.1,64,53146,3.2,190,1
2025-07-31,Bang Khen,1,0,30.3,71,46566,6.1,183.8,1
2025-07-31,Bang Kho Laem,1,0,28.3,73,42468,5.8,190,1
2025-07-31,Din Daeng,1,0,27.8,71,44527,4.1,189.9,1
2025-07-31,Khlong Toei,1,0,31.2,69,35516,3.7,190,1
2025-07-31,Lat Phrao,1,0,31.6,55,52959,3.1,190,1
2025-07-31,Phaya Thai,1,0,28.7,58,47099,5.2,180.8,1
2025-07-31,Thon Buri,1,0,31.7,68,38892,4.9,189.6,1
2025-08-01,Bang Kapi,2,0,29.1,65,41294,3.6,190,1
2025-08-01,Bang Khen,2,0,33.6,63,46117,6,190,1
2025-08-01,Bang Kho Laem,2,0,29.9,56,36442,3.9,159.5,1
2025-08-01,Din Daeng,2,0,28.2,79,56768,5.6,190,1
2025-08-01,Khlong Toei,2,0,30.4,74,61612,3.9,190,1
2025-08-01,Lat Phrao,2,0,31.5,76,39840,5.3,190,1
2025-08-01,Phaya Thai,2,0,34,68,53291,3.4,190,1
2025-08-01,Thon Buri,2,0,28.3,62,49268,7,168.8,1
2025-08-02,Bang Kapi,3,0,24.1,62,46891,6.7,175.5,1
2025-08-02,Bang Khen,3,0,28.5,67,52157,4.8,164.7,1
2025-08-02,Bang Kho Laem,3,0,30.3,56,41932,4.6,179.4,1
2025-08-02,Din Daeng,3,0,31.6,78,40358,3.6,190,1
2025-08-02,Khlong Toei,3,0,33.8,60,58974,3,190,1
2025-08-02,Lat Phrao,3,0,34.7,69,52705,6,190,1
2025-08-02,Phaya Thai,3,0,30,52,44503,3.9,186.8,1
2025-08-02,Thon Buri,3,0,31.5,51,39165,6.9,177.6,1
2025-08-03,Bang Kapi,4,1,31.1,57,38039,5.2,164,1
2025-08-03,Bang Khen,4,1,29.4,74,44764,3.6,187.2,1
2025-08-03,Bang Kho Laem,4,1,27.8,57,37448,7.2,160.1,1
2025-08-03,Din Daeng,4,1,25.2,67,38714,3.4,160.1,1
2025-08-03,Khlong Toei,4,1,30.1,86,53290,4.7,188.1,1
2025-08-03,Lat Phrao,4,1,26.2,65,38996,2.9,176.8,1
2025-08-03,Phaya Thai,4,1,27.9,71,41533,3.3,180.6,1
2025-08-03,Thon Buri,4,1,30.7,68,33582,4.4,176.8,1
2025-08-04,Bang Kapi,5,0,27.5,62,53385,2.7,163,1
2025-08-04,Bang Khen,5,0,30.7,51,48778,3,173.1,1
2025-08-04,Bang Kho Laem,5,0,30.5,62,35553,4.7,167.1,1
2025-08-04,Din Daeng,5,0,29.1,68,51134,4.2,183.9,1
2025-08-04,Khlong Toei,5,0,27.1,66,35432,3.7,173.6,1
2025-08-04,Lat Phrao,5,0,29.1,52,48065,4.4,182.4,1
2025-08-04,Phaya Thai,5,0,29,64,49949,5.8,190,1
2025-08-04,Thon Buri,5,0,31.2,55,39687,4.6,180.1,1
2025-08-05,Bang Kapi,6,0,28.4,65,33262,6.9,184.8,1
2025-08-05,Bang Khen,6,0,29.9,60,52762,5.8,180.7,1
2025-08-05,Bang Kho Laem,6,0,32,70,42600,5.2,179.7,1
2025-08-05,Din Daeng,6,0,29.7,73,40351,7,180.6,1
2025-08-05,Khlong Toei,6,0,29.9,68,58825,2.5,184.4,1
2025-08-05,Lat Phrao,6,0,26.5,58,36262,3.6,168.6,1
2025-08-05,Phaya Thai,6,0,26.6,61,47343,3.2,173.5,1
2025-08-05,Thon Buri,6,0,30.7,71,46390,3.8,187.3,1
2025-08-06,Bang Kapi,0,0,27,67,48266,7.2,175.3,1
2025-08-06,Bang Khen,0,0,28.5,56,46070,4.5,175.9,1
2025-08-06,Bang Kho Laem,0,0,30.2,68,42114,5.3,186.8,1
2025-08-06,Din Daeng,0,0,31.7,58,51454,5.3,190,1
2025-08-06,Khlong Toei,0,0,25.1,52,48426,4.8,180.9,1
2025-08-06,Lat Phrao,0,0,30.7,65,56268,4,184.9,1
2025-08-06,Phaya Thai,0,0,30.4,66,47732,4.4,190,1
2025-08-06,Thon Buri,0,0,28,64,43482,4.5,180.1,1
2025-08-07,Bang Kapi,1,0,28.8,72,37812,5.4,187.5,1
2025-08-07,Bang Khen,1,0,32.3,71,44243,6.2,190,1
2025-08-07,Bang Kho Laem,1,0,27.9,56,45058,4.9,171,1
2025-08-07,Din Daeng,1,0,29.2,66,38289,5.8,190,1
2025-08-07,Khlong Toei,1,0,33.2,74,51724,3.5,190,1
2025-08-07,Lat Phrao,1,0,30.4,74,50690,3.4,190,1
2025-08-07,Phaya Thai,1,0,32.4,61,49324,4.1,190,1
2025-08-07,Thon Buri,1,0,29.2,68,39022,4.7,174,1
2025-08-08,Bang Kapi,2,0,33.4,71,48852,4.1,190,1
2025-08-08,Bang Khen,2,0,25.9,62,28678,8.1,171.2,1
2025-08-08,Bang Kho Laem,2,0,27.1,63,37810,5,190,1
2025-08-08,Din Daeng,2,0,28.4,54,53770,4.7,189.6,1
2025-08-08,Khlong Toei,2,0,23,61,43352,5.2,171.7,1
2025-08-08,Lat Phrao,2,0,29.5,56,39846,5.6,176.3,1
2025-08-08,Phaya Thai,2,0,30.5,68,48026,1,190,1
2025-08-08,Thon Buri,2,0,31.5,66,32769,4,181.1,1
2025-08-09,Bang Kapi,3,1,28.3,72,55231,4.9,158.4,1
2025-08-09,Bang Khen,3,1,27,69,51294,4.2,166.3,1
2025-08-09,Bang Kho Laem,3,1,25.9,59,51694,1.4,149.7,0
2025-08-09,Din Daeng,3,1,29.6,68,37781,4.1,174.7,1
2025-08-09,Khlong Toei,3,1,27.9,64,61957,4.7,181.2,1
2025-08-09,Lat Phrao,3,1,30.2,68,51730,3.5,159.3,1
2025-08-09,Phaya Thai,3,1,29.1,63,47527,3.8,185.8,1
2025-08-09,Thon Buri,3,1,27.2,64,45751,7.7,176.4,1
2025-08-10,Bang Kapi,4,0,28.3,64,40092,5.8,190,1
2025-08-10,Bang Khen,4,0,23.5,62,40241,5.4,173.3,1
2025-08-10,Bang Kho Laem,4,0,27.1,65,38787,6.1,176.3,1
2025-08-10,Din Daeng,4,0,29.3,73,36302,5.2,189.8,1
2025-08-10,Khlong Toei,4,0,28.6,62,47286,3,182.8,1
2025-08-10,Lat Phrao,4,0,29.8,56,39343,5.7,182.3,1
2025-08-10,Phaya Thai,4,0,29.2,74,55791,4.1,190,1
2025-08-10,Thon Buri,4,0,28.5,66,47781,4.1,172.5,1
2025-08-11,Bang Kapi,5,0,30.7,54,37271,5.6,174.7,1
2025-08-11,Bang Khen,5,0,29.4,71,42939,2.7,175.2,1
2025-08-11,Bang Kho Laem,5,0,32.2,74,40099,6,190,1
2025-08-11,Din Daeng,5,0,31.3,71,39826,2.4,190,1
2025-08-11,Khlong Toei,5,0,28.7,56,35757,2.5,190,1
2025-08-11,Lat Phrao,5,0,28.6,61,58275,3.6,167.7,1
2025-08-11,Phaya Thai,5,0,29.1,63,67789,4.6,172.8,1
2025-08-11,Thon Buri,5,0,29.7,71,34208,4.6,182.2,1
2025-08-12,Bang Kapi,6,0,27.6,65,41943,5.8,186.1,1
2025-08-12,Bang Khen,6,0,28.1,81,59899,5.3,178.3,1
2025-08-12,Bang Kho Laem,6,0,30.9,57,36849,4.9,190,1
2025-08-12,Din Daeng,6,0,28.3,58,38863,2.8,181.3,1
2025-08-12,Khlong Toei,6,0,31.2,62,49014,4.1,190,1
2025-08-12,Lat Phrao,6,0,29,65,37563,5.5,157.3,1
2025-08-12,Phaya Thai,6,0,31,64,57364,6.9,188.3,1
2025-08-12,Thon Buri,6,0,31,73,43696,5.6,175.8,1
2025-08-13,Bang Kapi,0,0,28.7,65,41627,3.7,177.3,1
2025-08-13,Bang Khen,0,0,27.8,64,31286,7.7,176.2,1
2025-08-13,Bang Kho Laem,0,0,27,71,38205,7.2,176.9,1
2025-08-13,Din Daeng,0,0,29.5,53,55816,7.1,190,1
2025-08-13,Khlong Toei,0,0,29.9,71,45201,5.5,190,1
2025-08-13,Lat Phrao,0,0,31.2,57,38229,6.8,181.7,1
2025-08-13,Phaya Thai,0,0,29.9,62,41901,4.9,190,1
2025-08-13,Thon Buri,0,0,29,61,53496,7.5,182.2,1
2025-08-14,Bang Kapi,1,0,29.7,69,49502,3.6,190,1
2025-08-14,Bang Khen,1,0,31,55,36441,2.7,190,1
2025-08-14,Bang Kho Laem,1,0,29.7,74,53106,3.8,185.3,1
2025-08-14,Din Daeng,1,0,29.6,73,46751,2,163.9,1
2025-08-14,Khlong Toei,1,0,30.7,67,39530,4.8,186.8,1
2025-08-14,Lat Phrao,1,0,26.6,70,53369,5.8,177.3,1
2025-08-14,Phaya Thai,1,0,30.7,71,58531,2,190,1
2025-08-14,Thon Buri,1,0,27.6,71,36966,4.7,166.8,1
2025-08-15,Bang Kapi,2,0,25.5,62,57943,3.4,177.9,1
2025-08-15,Bang Khen,2,0,27.9,72,47559,1,186.1,1
2025-08-15,Bang Kho Laem,2,0,28.9,53,48570,4.6,165.5,1
2025-08-15,Din Daeng,2,0,32.6,71,40953,1,190,1
2025-08-15,Khlong Toei,2,0,32,60,53205,5.9,190,1
2025-08-15,Lat Phrao,2,0,29.2,67,43263,3.4,185.1,1
2025-08-15,Phaya Thai,2,0,32.3,51,50614,7.1,190,1
2025-08-15,Thon Buri,2,0,30.3,60,41678,6.9,166.4,1
2025-08-16,Bang Kapi,3,0,29,70,47689,3.4,185.1,1
2025-08-16,Bang Khen,3,0,24.1,62,47209,5.4,171.4,1
2025-08-16,Bang Kho Laem,3,0,27.1,59,37519,3.9,172.2,1
2025-08-16,Din Daeng,3,0,29.5,56,52219,3.7,188,1
2025-08-16,Khlong Toei,3,0,30.3,71,48928,4.3,190,1
2025-08-16,Lat Phrao,3,0,29.9,64,38651,4.8,181.8,1
2025-08-16,Phaya Thai,3,0,27.1,72,47702,5.5,186.7,1
2025-08-16,Thon Buri,3,0,29.2,62,42607,7.7,157,1
2025-08-17,Bang Kapi,4,0,29.5,69,37009,2.5,190,1
2025-08-17,Bang Khen,4,0,28.5,81,35419,3.7,190,1
2025-08-17,Bang Kho Laem,4,0,26,67,50354,1.1,173,1
2025-08-17,Din Daeng,4,0,26.5,71,42127,6.9,180.7,1
2025-08-17,Khlong Toei,4,0,29.2,52,43618,4.1,182.4,1
2025-08-17,Lat Phrao,4,0,30.4,70,48778,3.7,190,1
2025-08-17,Phaya Thai,4,0,29.1,55,43238,4.9,187.6,1
2025-08-17,Thon Buri,4,0,24.9,77,40301,2.8,178,1
2025-08-18,Bang Kapi,5,0,27,68,43028,3.2,174.5,1
2025-08-18,Bang Khen,5,0,28.7,68,47062,5.7,157.8,1
2025-08-18,Bang Kho Laem,5,0,26.1,64,38065,7.3,167.3,1
2025-08-18,Din Daeng,5,0,29.6,65,44225,4.1,176.6,1
2025-08-18,Khlong Toei,5,0,28.1,68,48387,3.6,186.3,1
2025-08-18,Lat Phrao,5,0,29,55,38659,4.3,168,1
2025-08-18,Phaya Thai,5,0,29.6,54,45293,4,171.8,1
2025-08-18,Thon Buri,5,0,30.2,62,44327,2.9,189.2,1
2025-08-19,Bang Kapi,6,0,29.5,63,44842,6.1,190,1
2025-08-19,Bang Khen,6,0,35.5,58,52188,4.8,190,1
2025-08-19,Bang Kho Laem,6,0,27.9,73,55924,3.6,158.9,1
2025-08-19,Din Daeng,6,0,33.8,55,49166,4,190,1
2025-08-19,Khlong Toei,6,0,29.9,73,49685,4.1,190,1
2025-08-19,Lat Phrao,6,0,32.5,65,33979,3.6,190,1
2025-08-19,Phaya Thai,6,0,33.5,62,48460,2,190,1
2025-08-19,Thon Buri,6,0,28.6,62,31185,2.8,167.2,1
2025-08-20,Bang Kapi,0,0,26.6,55,41783,3.7,173.4,1
2025-08-20,Bang Khen,0,0,26.2,72,49849,4.4,178.5,1
2025-08-20,Bang Kho Laem,0,0,28.4,69,30400,5,184.5,1
2025-08-20,Din Daeng,0,0,25.2,63,52492,4.7,184.2,1
2025-08-20,Khlong Toei,0,0,25.8,70,50505,3,182,1
2025-08-20,Lat Phrao,0,0,29.1,69,45680,7.1,183.6,1
2025-08-20,Phaya Thai,0,0,27.7,63,52497,2.3,190,1
2025-08-20,Thon Buri,0,0,28.6,67,37337,5.9,177.2,1
2025-08-21,Bang Kapi,1,0,30.5,58,46893,5.4,184.7,1
2025-08-21,Bang Khen,1,0,28,68,41394,5,189.6,1
2025-08-21,Bang Kho Laem,1,0,26,54,27777,3.5,164.2,1
2025-08-21,Din Daeng,1,0,27.7,73,44771,4.4,190,1
2025-08-21,Khlong Toei,1,0,26.8,53,47679,5.4,187.3,1
2025-08-21,Lat Phrao,1,0,23.6,65,41247,4.6,167.1,1
2025-08-21,Phaya Thai,1,0,27.3,53,48199,5.8,179.8,1
2025-08-21,Thon Buri,1,0,28.8,59,35949,6.9,165.1,1
2025-08-22,Bang Kapi,2,0,27.1,70,45738,4,190,1
2025-08-22,Bang Khen,2,0,29,64,26337,5.5,178.1,1
2025-08-22,Bang Kho Laem,2,0,29.3,69,34016,4.7,179.3,1
2025-08-22,Din Daeng,2,0,31.2,59,44972,5.7,190,1
2025-08-22,Khlong Toei,2,0,28.9,49,51102,6,171.3,1
2025-08-22,Lat Phrao,2,0,29.4,54,43241,3.5,182.9,1
2025-08-22,Phaya Thai,2,0,28.7,57,51484,5.8,180.4,1
2025-08-22,Thon Buri,2,0,28.8,66,49984,7.1,157,1
2025-08-23,Bang Kapi,3,0,27.1,56,45150,3.3,175.9,1
2025-08-23,Bang Khen,3,0,23.5,60,33140,4.7,170.7,1
2025-08-23,Bang Kho Laem,3,0,29.5,63,51803,2,170.4,1
2025-08-23,Din Daeng,3,0,30.2,67,54102,2.8,190,1
2025-08-23,Khlong Toei,3,0,27.6,63,54948,4.7,190,1
2025-08-23,Lat Phrao,3,0,31.7,67,41852,8.7,190,1
2025-08-23,Phaya Thai,3,0,28.2,62,57713,5.1,189,1
2025-08-23,Thon Buri,3,0,26.9,56,38162,3,168.4,1
2025-08-24,Bang Kapi,4,0,26.8,48,44282,5.7,176.5,1
2025-08-24,Bang Khen,4,0,28.2,50,42715,2.7,176.8,1
2025-08-24,Bang Kho Laem,4,0,26.7,53,49374,4.1,173,1
2025-08-24,Din Daeng,4,0,32.9,56,43148,3.8,190,1
2025-08-24,Khlong Toei,4,0,28.7,57,52858,5.2,190,1
2025-08-24,Lat Phrao,4,0,29.4,64,28667,4.1,190,1
2025-08-24,Phaya Thai,4,0,29.5,57,55189,4.9,190,1
2025-08-24,Thon Buri,4,0,33,60,36924,4.1,184,1
2025-08-25,Bang Kapi,5,0,28.8,71,29361,2.8,169.3,1
2025-08-25,Bang Khen,5,0,28.2,58,55390,4.8,156.3,1
2025-08-25,Bang Kho Laem,5,0,31.5,51,40980,2.2,175.8,1
2025-08-25,Din Daeng,5,0,28.5,61,51859,4.5,174.1,1
2025-08-25,Khlong Toei,5,0,23.9,57,55678,2.4,152.9,0
2025-08-25,Lat Phrao,5,0,32.3,74,40892,4.4,190,1
2025-08-25,Phaya Thai,5,0,28.8,72,52952,5.4,187.5,1
2025-08-25,Thon Buri,5,0,30.7,63,44427,4,182.4,1
2025-08-26,Bang Kapi,6,0,29.1,67,51414,5.4,174.3,1
2025-08-26,Bang Khen,6,0,28.5,59,28241,5.2,160.4,1
2025-08-26,Bang Kho Laem,6,0,26.1,51,30277,5.1,166.4,1
2025-08-26,Din Daeng,6,0,31,74,59374,3,190,1
2025-08-26,Khlong Toei,6,0,27.7,62,51966,4.1,185.9,1
2025-08-26,Lat Phrao,6,0,27.5,64,45148,6.7,183.6,1
2025-08-26,Phaya Thai,6,0,25.4,70,42729,7.2,182.4,1
2025-08-26,Thon Buri,6,0,28.5,68,40110,5.8,189.2,1
2025-08-27,Bang Kapi,0,0,27.9,83,46902,6.4,177.4,1
2025-08-27,Bang Khen,0,0,28.9,67,44994,4.5,187.3,1
2025-08-27,Bang Kho Laem,0,0,28.7,71,23948,5.6,186.9,1
2025-08-27,Din Daeng,0,0,28.7,60,44610,6.4,190,1
2025-08-27,Khlong Toei,0,0,26.9,69,32450,5.4,190,1
2025-08-27,Lat Phrao,0,0,25.7,69,41981,5.6,170.7,1
2025-08-27,Phaya Thai,0,0,30.1,48,41421,3.3,190,1
2025-08-27,Thon Buri,0,0,32.4,46,33854,5.5,190,1
2025-08-28,Bang Kapi,1,0,29.6,59,48237,4.7,183.5,1
2025-08-28,Bang Khen,1,0,28.5,52,51854,3.4,190,1
2025-08-28,Bang Kho Laem,1,0,29.8,56,40988,2.6,180.1,1
2025-08-28,Din Daeng,1,0,28.4,66,53506,3.3,190,1
2025-08-28,Khlong Toei,1,0,28,69,56814,1.1,189.5,1
2025-08-28,Lat Phrao,1,0,27.1,70,47805,3.3,162,1
2025-08-28,Phaya Thai,1,0,25.4,45,40569,5.6,169.3,1
2025-08-28,Thon Buri,1,0,29.4,48,45829,6.6,163.2,1
2025-08-29,Bang Kapi,2,0,29.7,61,49342,5.8,190,1
2025-08-29,Bang Khen,2,0,26.6,58,42902,5.2,167.5,1
2025-08-29,Bang Kho Laem,2,0,31.6,59,40555,2.9,168.6,1
