event_id,service_area_id,district,action_id,action_name,action_group,event_date,prior_complaint_rate,prior_peak_ratio,accepted_flag,satisfaction_rating
EV000994,SA04062,Din Daeng,A004,Dispatch voltage quality check,Power Quality,2025-04-19,4.2,1.34,0,3
EV000995,SA04062,Din Daeng,A003,Offer smart meter education,Customer Service,2025-03-22,4.2,1.34,0,
EV000996,SA04062,Din Daeng,A004,Dispatch voltage quality check,Power Quality,2025-04-22,4.2,1.34,0,
EV000997,SA04063,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-01-08,3,1.05,0,4
EV000998,SA04064,Din Daeng,A003,Offer smart meter education,Customer Service,2025-03-06,4.4,1.59,0,
EV000999,SA04064,Din Daeng,A005,Billing explanation callback,Billing Service,2025-04-26,4.4,1.59,0,
EV001000,SA04064,Din Daeng,A003,Offer smart meter education,Customer Service,2025-04-11,4.4,1.59,0,
EV001001,SA04064,Din Daeng,A004,Dispatch voltage quality check,Power Quality,2025-05-11,4.4,1.59,0,4
EV001002,SA04064,Din Daeng,A005,Billing explanation callback,Billing Service,2025-01-13,4.4,1.59,1,4
EV001003,SA04065,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-04-29,3.2,1.78,0,4
EV001004,SA04065,Din Daeng,A001,Send peak alert,Demand Response,2025-03-22,3.2,1.78,1,3
EV001005,SA04066,Din Daeng,A006,Energy efficiency advisory,Efficiency Program,2025-04-30,4.9,1.51,1,
EV001006,SA04066,Din Daeng,A006,Energy efficiency advisory,Efficiency Program,2025-06-06,4.9,1.51,0,
EV001007,SA04066,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-05-31,4.9,1.51,1,
EV001008,SA04066,Din Daeng,A001,Send peak alert,Demand Response,2025-03-29,4.9,1.51,0,
EV001009,SA04066,Din Daeng,A004,Dispatch voltage quality check,Power Quality,2025-01-05,4.9,1.51,0,
EV001010,SA04066,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-03-22,4.9,1.51,0,5
EV001011,SA04066,Din Daeng,A006,Energy efficiency advisory,Efficiency Program,2025-03-14,4.9,1.51,1,
EV001012,SA04067,Din Daeng,A003,Offer smart meter education,Customer Service,2025-01-19,2.9,2.01,0,5
EV001013,SA04068,Din Daeng,A005,Billing explanation callback,Billing Service,2025-05-21,3.2,1.28,0,
EV001014,SA04068,Din Daeng,A001,Send peak alert,Demand Response,2025-06-02,3.2,1.28,0,
EV001015,SA04068,Din Daeng,A004,Dispatch voltage quality check,Power Quality,2025-06-05,3.2,1.28,0,
EV001016,SA04068,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-04-10,3.2,1.28,0,
EV001017,SA04068,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-05-31,3.2,1.28,0,
EV001018,SA04068,Din Daeng,A006,Energy efficiency advisory,Efficiency Program,2025-01-17,3.2,1.28,0,
EV001019,SA04069,Din Daeng,A002,Schedule preventive inspection,Asset Maintenance,2025-05-11,4.1,1.54,0,5
EV001020,SA04069,Din Daeng,A005,Billing explanation callback,Billing Service,2025-03-13,4.1,1.54,0,
EV001021,SA04069,Din Daeng,A005,Billing explanation callback,Billing Service,2025-04-27,4.1,1.54,1,
EV001022,SA04069,Din Daeng,A003,Offer smart meter education,Customer Service,2025-04-11,4.1,1.54,0,
EV001023,SA04070,Din Daeng,A006,Energy efficiency advisory,Efficiency Program,2025-03-18,4.5,1.52,0,
EV001024,SA04070,Din Daeng,A001,Send peak alert,Demand Response,2025-05-06,4.5,1.52,0,
EV001025,SA04070,Din Daeng,A003,Offer smart meter education,Customer Service,2025-06-02,4.5,1.52,0,
EV001026,SA04070,Din Daeng,A005,Billing explanation callback,Billing Service,2025-04-01,4.5,1.52,1,
EV001027,SA04070,Din Daeng,A005,Billing explanation callback,Billing Service,2025-01-02,4.5,1.52,0,
EV001028,SA05001,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-03-25,2.9,1.22,0,
EV001029,SA05001,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-10,2.9,1.22,1,
EV001030,SA05001,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-24,2.9,1.22,1,
EV001031,SA05001,Khlong Toei,A001,Send peak alert,Demand Response,2025-02-27,2.9,1.22,0,3
EV001032,SA05001,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-06,2.9,1.22,0,
EV001033,SA05002,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-14,1,1.84,0,
EV001034,SA05002,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-07,1,1.84,0,
EV001035,SA05002,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-20,1,1.84,0,
EV001036,SA05002,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-23,1,1.84,1,
EV001037,SA05002,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-01-10,1,1.84,0,
EV001038,SA05003,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-02-08,0.9,1.6,0,
EV001039,SA05003,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-27,0.9,1.6,0,
EV001040,SA05003,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-04-02,0.9,1.6,0,
EV001041,SA05003,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-01,0.9,1.6,0,4
EV001042,SA05004,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-07,1.2,1.81,0,
EV001043,SA05005,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-15,5.9,1.7,0,
EV001044,SA05005,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-01-04,5.9,1.7,0,
EV001045,SA05005,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-08,5.9,1.7,0,
EV001046,SA05005,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-17,5.9,1.7,0,4
EV001047,SA05006,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-15,0.8,1.34,0,
EV001048,SA05006,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-04-01,0.8,1.34,1,
EV001049,SA05006,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-02-26,0.8,1.34,0,
EV001050,SA05006,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-15,0.8,1.34,1,
EV001051,SA05007,Khlong Toei,A001,Send peak alert,Demand Response,2025-04-21,5.2,1.35,1,
EV001052,SA05007,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-23,5.2,1.35,0,
EV001053,SA05007,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-11,5.2,1.35,1,
EV001054,SA05007,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-11,5.2,1.35,1,4
EV001055,SA05008,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-28,2.9,1.87,0,
EV001056,SA05008,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-21,2.9,1.87,0,
EV001057,SA05009,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-11,3.6,1.53,0,
EV001058,SA05009,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-26,3.6,1.53,0,5
EV001059,SA05009,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-12,3.6,1.53,0,
EV001060,SA05009,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-01-17,3.6,1.53,1,
EV001061,SA05010,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-01-23,2,1.95,0,
EV001062,SA05011,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-03,5.1,1.54,1,
EV001063,SA05011,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-02,5.1,1.54,0,
EV001064,SA05011,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-07,5.1,1.54,0,4
EV001065,SA05011,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-06-02,5.1,1.54,0,
EV001066,SA05011,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-11,5.1,1.54,0,
EV001067,SA05011,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-28,5.1,1.54,1,
EV001068,SA05012,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-01-08,5.1,1.49,0,
EV001069,SA05013,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-08,5.1,1.3,1,
EV001070,SA05013,Khlong Toei,A001,Send peak alert,Demand Response,2025-02-27,5.1,1.3,1,
EV001071,SA05014,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-12,1.6,1.74,0,
EV001072,SA05014,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-04,1.6,1.74,0,
EV001073,SA05014,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-09,1.6,1.74,0,
EV001074,SA05014,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-02-23,1.6,1.74,0,4
EV001075,SA05015,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-14,4.9,1.54,0,
EV001076,SA05015,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-02,4.9,1.54,1,
EV001077,SA05015,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-07,4.9,1.54,0,
EV001078,SA05015,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-31,4.9,1.54,0,
EV001079,SA05016,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-26,4.3,1.22,1,3
EV001080,SA05016,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-21,4.3,1.22,1,5
EV001081,SA05016,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-19,4.3,1.22,0,4
EV001082,SA05017,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-08,1.7,1.49,0,
EV001083,SA05017,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-08,1.7,1.49,0,
EV001084,SA05017,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-01-19,1.7,1.49,0,4
EV001085,SA05018,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-08,1.2,1.61,0,
EV001086,SA05019,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-01,3.3,1.69,0,
EV001087,SA05019,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-01-23,3.3,1.69,0,
EV001088,SA05019,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-06,3.3,1.69,0,
EV001089,SA05020,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-17,1.1,1.78,0,
EV001090,SA05020,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-26,1.1,1.78,0,
EV001091,SA05021,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-08,1.3,1.05,0,4
EV001092,SA05021,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-10,1.3,1.05,1,
EV001093,SA05021,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-31,1.3,1.05,0,
EV001094,SA05021,Khlong Toei,A001,Send peak alert,Demand Response,2025-02-17,1.3,1.05,0,
EV001095,SA05021,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-02,1.3,1.05,0,
EV001096,SA05022,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-06-03,0.2,1.72,0,
EV001097,SA05022,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-07,0.2,1.72,0,
EV001098,SA05023,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-12,2.9,1.49,0,
EV001099,SA05023,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-02-20,2.9,1.49,0,
EV001100,SA05023,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-20,2.9,1.49,0,
EV001101,SA05023,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-13,2.9,1.49,1,
EV001102,SA05023,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-13,2.9,1.49,0,
EV001103,SA05024,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-19,4.7,1.39,0,5
EV001104,SA05024,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-31,4.7,1.39,0,
EV001105,SA05024,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-08,4.7,1.39,1,4
EV001106,SA05025,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-14,4.7,1.89,1,
EV001107,SA05025,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-05-20,4.7,1.89,0,
EV001108,SA05025,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-23,4.7,1.89,0,4
EV001109,SA05026,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-04,4.9,1.7,0,
EV001110,SA05026,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-01-24,4.9,1.7,1,
EV001111,SA05026,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-02-28,4.9,1.7,0,4
EV001112,SA05026,Khlong Toei,A001,Send peak alert,Demand Response,2025-04-24,4.9,1.7,1,
EV001113,SA05026,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-30,4.9,1.7,0,4
EV001114,SA05026,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-18,4.9,1.7,1,
EV001115,SA05026,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-05,4.9,1.7,1,
EV001116,SA05027,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-05-29,3,1.78,0,
EV001117,SA05027,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-27,3,1.78,0,5
EV001118,SA05028,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-05-24,1.2,1.68,0,
EV001119,SA05028,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-24,1.2,1.68,1,
EV001120,SA05028,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-05,1.2,1.68,0,3
EV001121,SA05029,Khlong Toei,A001,Send peak alert,Demand Response,2025-02-05,4,1.64,0,
EV001122,SA05029,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-31,4,1.64,0,
EV001123,SA05029,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-01-16,4,1.64,0,
EV001124,SA05030,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-09,2.4,1.79,0,
EV001125,SA05030,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-29,2.4,1.79,1,
EV001126,SA05030,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-02,2.4,1.79,0,
EV001127,SA05030,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-18,2.4,1.79,0,
EV001128,SA05031,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-27,1.1,1.31,0,
EV001129,SA05031,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-02-02,1.1,1.31,1,
EV001130,SA05031,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-01-20,1.1,1.31,0,
EV001131,SA05032,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-06-08,0.2,1.36,0,
EV001132,SA05032,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-18,0.2,1.36,0,
EV001133,SA05032,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-07,0.2,1.36,0,
EV001134,SA05033,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-05-17,1.7,1.33,0,
EV001135,SA05033,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-19,1.7,1.33,0,
EV001136,SA05033,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-08,1.7,1.33,0,
EV001137,SA05034,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-04,3.3,1.48,0,
EV001138,SA05034,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-05-15,3.3,1.48,0,5
EV001139,SA05034,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-17,3.3,1.48,1,
EV001140,SA05035,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-01-30,1.7,1.17,0,
EV001141,SA05035,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-04-06,1.7,1.17,0,
EV001142,SA05035,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-05,1.7,1.17,0,5
EV001143,SA05035,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-03-21,1.7,1.17,0,4
EV001144,SA05035,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-24,1.7,1.17,0,4
EV001145,SA05035,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-19,1.7,1.17,0,
EV001146,SA05036,Khlong Toei,A001,Send peak alert,Demand Response,2025-04-01,1.8,1.3,1,
EV001147,SA05036,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-04,1.8,1.3,0,
EV001148,SA05036,Khlong Toei,A001,Send peak alert,Demand Response,2025-02-28,1.8,1.3,1,
EV001149,SA05036,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-05,1.8,1.3,1,
EV001150,SA05037,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-02,2.9,1.58,0,
EV001151,SA05037,Khlong Toei,A001,Send peak alert,Demand Response,2025-05-13,2.9,1.58,0,5
EV001152,SA05037,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-02-10,2.9,1.58,0,
EV001153,SA05037,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-28,2.9,1.58,0,
EV001154,SA05038,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-25,3.4,1.06,0,
EV001155,SA05038,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-06-01,3.4,1.06,0,
EV001156,SA05038,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-04,3.4,1.06,0,
EV001157,SA05038,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-01,3.4,1.06,0,
EV001158,SA05038,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-12,3.4,1.06,0,
EV001159,SA05038,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-23,3.4,1.06,0,
EV001160,SA05039,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-16,1.6,1.53,0,
EV001161,SA05039,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-07,1.6,1.53,0,4
EV001162,SA05039,Khlong Toei,A001,Send peak alert,Demand Response,2025-02-11,1.6,1.53,0,4
EV001163,SA05040,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-01,1.5,1.13,1,
EV001164,SA05040,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-06,1.5,1.13,1,
EV001165,SA05040,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-06-01,1.5,1.13,1,
EV001166,SA05040,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-23,1.5,1.13,0,5
EV001167,SA05041,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-03-20,5.3,1.88,1,
EV001168,SA05041,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-15,5.3,1.88,0,
EV001169,SA05041,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-17,5.3,1.88,1,4
EV001170,SA05041,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-12,5.3,1.88,0,
EV001171,SA05041,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-05-15,5.3,1.88,1,4
EV001172,SA05041,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-02,5.3,1.88,0,
EV001173,SA05041,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-01,5.3,1.88,1,
EV001174,SA05042,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-26,2.3,2.21,0,
EV001175,SA05042,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-06,2.3,2.21,0,
EV001176,SA05042,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-14,2.3,2.21,0,
EV001177,SA05042,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-04-01,2.3,2.21,0,
EV001178,SA05042,Khlong Toei,A001,Send peak alert,Demand Response,2025-04-30,2.3,2.21,0,
EV001179,SA05043,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-07,2,1.61,0,
EV001180,SA05044,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-26,1.9,1.97,0,4
EV001181,SA05044,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-03-21,1.9,1.97,1,
EV001182,SA05045,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-07,2.9,1.39,0,
EV001183,SA05045,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-24,2.9,1.39,0,
EV001184,SA05045,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-04-07,2.9,1.39,0,4
EV001185,SA05045,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-21,2.9,1.39,1,
EV001186,SA05045,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-06,2.9,1.39,0,
EV001187,SA05046,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-01-29,3.2,1.4,0,
EV001188,SA05046,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-09,3.2,1.4,0,
EV001189,SA05046,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-01-23,3.2,1.4,1,
EV001190,SA05046,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-15,3.2,1.4,0,
EV001191,SA05046,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-06-07,3.2,1.4,0,
EV001192,SA05046,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-02,3.2,1.4,0,
EV001193,SA05047,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-22,2.1,1.39,1,
EV001194,SA05047,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-14,2.1,1.39,0,4
EV001195,SA05047,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-04,2.1,1.39,0,
EV001196,SA05048,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-08,5,1.46,0,4
EV001197,SA05048,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-15,5,1.46,0,
EV001198,SA05048,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-06,5,1.46,1,
EV001199,SA05048,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-02-08,5,1.46,0,
EV001200,SA05048,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-10,5,1.46,1,
EV001201,SA05049,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-09,2.8,1.64,1,
EV001202,SA05049,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-04,2.8,1.64,1,
EV001203,SA05049,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-03,2.8,1.64,0,
EV001204,SA05049,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-09,2.8,1.64,1,
EV001205,SA05050,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-04-22,4.9,2.21,1,
EV001206,SA05050,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-03-07,4.9,2.21,1,
EV001207,SA05050,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-04-25,4.9,2.21,0,
EV001208,SA05050,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-03-27,4.9,2.21,0,
EV001209,SA05051,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-06-05,2.4,2.04,0,
EV001210,SA05052,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-27,3.8,1.61,0,
EV001211,SA05052,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-05,3.8,1.61,0,
EV001212,SA05052,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-18,3.8,1.61,0,
EV001213,SA05052,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-02-24,3.8,1.61,0,5
EV001214,SA05052,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-02-13,3.8,1.61,1,5
EV001215,SA05053,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-01-29,3.1,1.05,0,
EV001216,SA05053,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-06-06,3.1,1.05,1,
EV001217,SA05053,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-22,3.1,1.05,0,
EV001218,SA05054,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-16,4.4,1.65,1,
EV001219,SA05054,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-22,4.4,1.65,0,
EV001220,SA05055,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-01,2.7,1.77,0,
EV001221,SA05055,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-15,2.7,1.77,1,
EV001222,SA05055,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-06-02,2.7,1.77,0,4
EV001223,SA05055,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-04-28,2.7,1.77,0,5
EV001224,SA05056,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-03-01,0.6,1.63,1,
EV001225,SA05056,Khlong Toei,A001,Send peak alert,Demand Response,2025-03-30,0.6,1.63,0,
EV001226,SA05056,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-25,0.6,1.63,0,
EV001227,SA05056,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-06,0.6,1.63,0,
EV001228,SA05057,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-02-20,2.2,1.19,0,
EV001229,SA05057,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-27,2.2,1.19,0,
EV001230,SA05058,Khlong Toei,A001,Send peak alert,Demand Response,2025-01-30,5.7,1.38,0,
EV001231,SA05058,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-05-05,5.7,1.38,0,
EV001232,SA05058,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-01-15,5.7,1.38,0,
EV001233,SA05059,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-01-07,4.1,1.26,1,
EV001234,SA05059,Khlong Toei,A002,Schedule preventive inspection,Asset Maintenance,2025-03-26,4.1,1.26,0,
EV001235,SA05059,Khlong Toei,A003,Offer smart meter education,Customer Service,2025-03-27,4.1,1.26,1,3
EV001236,SA05060,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-25,7.4,1.43,1,
EV001237,SA05060,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-01-02,7.4,1.43,1,
EV001238,SA05061,Khlong Toei,A005,Billing explanation callback,Billing Service,2025-05-23,0.6,1.13,0,
EV001239,SA05061,Khlong Toei,A006,Energy efficiency advisory,Efficiency Program,2025-05-16,0.6,1.13,1,
EV001240,SA05061,Khlong Toei,A001,Send peak alert,Demand Response,2025-04-02,0.6,1.13,0,
EV001241,SA05062,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-01-25,3.9,1.25,1,
EV001242,SA05063,Khlong Toei,A004,Dispatch voltage quality check,Power Quality,2025-02-03,1.3,1.59,0,4
